"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"OPTT","Ocean Power Technologies, Inc.","0.38","$7.22M","2007","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/optt",
"OII","Oceaneering International, Inc.","13.58","$1.34B","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/oii",
"OCFC","OceanFirst Financial Corp.","23.13","$1.12B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ocfc",
"OZM","Och-Ziff Capital Management Group LLC","10.73","$527.87M","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/ozm",
"OFED","Oconee Federal Financial Corp.","25.5","$146.94M","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","4.31","$177.12M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ocul",
"OCN","Ocwen Financial Corporation","1.55","$207.56M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ocn",
"ODT","Odonate Therapeutics, Inc.","13.62","$365.39M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/odt",
"OMEX","Odyssey Marine Exploration, Inc.","3.75","$34.38M","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","2.7","$1.48B","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/odp",
"OPI","Office Properties Income Trust","30.11","$46.67M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/opi",
"OPINI","Office Properties Income Trust","22.95","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/opini",
"OFG","OFG Bancorp","16.82","$862.76M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ofg",
"OFG^A","OFG Bancorp","24.33","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ofg^a",
"OFG^B","OFG Bancorp","23.8224","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofg^b",
"OFG^D","OFG Bancorp","24.53","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofg^d",
"OFS","OFS Capital Corporation","10.8","$144.21M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofs",
"OFSSL","OFS Capital Corporation","24.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofssl",
"OFSSZ","OFS Capital Corporation","24.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ofssz",
"OCCI","OFS Credit Company, Inc.","15.28","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/occi",
"OGE","OGE Energy Corp","39.21","$7.83B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/oge",
"OHAI","OHA Investment Corporation","1.065","$21.48M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","37.74","$178.63M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceutical, Inc.","0.1599","$9.03M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ohrp",
"OIBR.C","Oi S.A.","n/a","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/oibr.c",
"OIS","Oil States International, Inc.","16.49","$989.05M","2001","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/ois",
"ODC","Oil-Dri Corporation Of America","27.89","$208.06M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/odc",
"OKTA","Okta, Inc.","63.15","$6.97B","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/okta",
"ODFL","Old Dominion Freight Line, Inc.","122.99","$10.05B","1991","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","28.03","$476.23M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","15.93","$2.79B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","21.16","$109.68M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/opof",
"ORI","Old Republic International Corporation","20.64","$6.25B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ori",
"OSBC","Old Second Bancorp, Inc.","13.41","$399.06M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.43","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/osbcp",
"OLN","Olin Corporation","21.39","$3.57B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oln",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","69.25","$4.35B","2015","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","16.45","$181.09M","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","56.05","$565.65M","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"OHI","Omega Healthcare Investors, Inc.","35.02","$7.03B","1992","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ohi",
"OMER","Omeros Corporation","12.42","$608.7M","2009","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","60.5","$2.4B","2001","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/omcl",
"OMC","Omnicom Group Inc.","73.34","$16.44B","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/omc",
"OMN","OMNOVA Solutions Inc.","7.39","$331.65M","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/omn",
"ONDK","On Deck Capital, Inc.","6.05","$454.03M","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ondk",
"ON","ON Semiconductor Corporation","16.5","$6.95B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","0.6848","$28.28M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/otiv",
"OCX","OncoCyte Corporation","1.65","$67.1M","2015","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/ocx",
"ONCY","Oncolytics Biotech Inc.","2.2","$37.33M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/oncy",
"OMED","OncoMed Pharmaceuticals, Inc.","0.76","$29.36M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","2.51","$14.24M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.055","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","0.6702","$43.23M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/oncs",
"OGS","ONE Gas, Inc.","77.71","$4.08B","2014","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/ogs",
"OHGI","One Horizon Group, Inc.","0.1375","$12.16M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ohgi",
"OLP","One Liberty Properties, Inc.","24.49","$474.8M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/olp",
"OMAD","One Madison Corporation","10.03","$413.74M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/omad",
"OMAD.U","One Madison Corporation","n/a","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/omad.u",
"OMAD.WS","One Madison Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/omad.ws",
"OSS","One Stop Systems, Inc.","2.25","$31.91M","2018","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/oss",
"OMF","OneMain Holdings, Inc.","25.94","$3.52B","2013","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/omf",
"OKE","ONEOK, Inc.","56.65","$23.3B","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/oke",
"ONE","OneSmart International Education Group Limited","7.97","$1.3B","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/one",
"OSPN","OneSpan Inc.","12.9","$519.31M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ospn",
"OOMA","Ooma, Inc.","14.36","$288.64M","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/ooma",
"OPBK","OP Bancorp","9.02","$142.37M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/opbk",
"OTEX","Open Text Corporation","32.21","$8.65B","1996","Technology","EDP Services","https://www.nasdaq.com/symbol/otex",
"OPRA","Opera Limited","6.09","$1.34B","2018","n/a","n/a","https://www.nasdaq.com/symbol/opra",
"OPES","Opes Acquisition Corp.","9.97","$147.76M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opes",
"OPESU","Opes Acquisition Corp.","10.2735","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opesu",
"OPESW","Opes Acquisition Corp.","0.29","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/opesw",
"OPGN","OpGen, Inc.","1.4265","$12.33M","2015","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/opgn",
"OPGNW","OpGen, Inc.","0.4388","n/a","2015","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/opgnw",
"OPHT","Ophthotech Corporation","1.25","$51.58M","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/opht",
"OPNT","Opiant Pharmaceuticals, Inc.","13.35","$51.19M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/opnt",
"OPK","Opko Health, Inc.","3.54","$2.08B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/opk",
"OPY","Oppenheimer Holdings, Inc.","26","$345.22M","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/opy",
"OBAS","Optibase Ltd.","9.45","$49.12M","1999","Finance","Real Estate","https://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","3.81","$29.31M","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/occ",
"OPRX","OptimizeRx Corporation","13.52","$162.43M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/oprx",
"OPHC","OptimumBank Holdings, Inc.","3.3","$5.99M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ophc",
"OPTN","OptiNose, Inc.","7.05","$290.65M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/optn",
"OPB","Opus Bank","20.25","$730.19M","2014","n/a","n/a","https://www.nasdaq.com/symbol/opb",
"ORCL","Oracle Corporation","46.71","$167.64B","1986","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/orcl",
"OGEN","Oragenics Inc.","0.8703","$25.62M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ogen",
"ORMP","Oramed Pharmaceuticals Inc.","3.51","$61M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ormp",
"ORAN","Orange","16.29","$43.21B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/oran",
"OSUR","OraSure Technologies, Inc.","11.85","$725.81M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","8.53","$672.9M","2006","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/orbc",
"ORBK","Orbotech Ltd.","56.41","$2.74B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/orbk",
"ORTX","Orchard Therapeutics plc","15","$1.26B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/ortx",
"ORC","Orchid Island Capital, Inc.","6.66","$337.73M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/orc",
"TIS","Orchids Paper Products Company","1.15","$12.27M","2005","Basic Industries","Paper","https://www.nasdaq.com/symbol/tis",
"ORLY","O&#39;Reilly Automotive, Inc.","341.82","$27.38B","1993","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/orly",
"ORGO","Organogenesis Holdings Inc. ","10.15","$59M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/orgo",
"ORGOW","Organogenesis Holdings Inc. ","0.21","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/orgow",
"ONVO","Organovo Holdings, Inc.","1.01","$117.05M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/onvo",
"ORGS","Orgenesis Inc.","4.94","$76.92M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/orgs",
"SEED","Origin Agritech Limited","5.6","$1.31M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/seed",
"OBNK","Origin Bancorp, Inc.","35.88","$847.53M","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/obnk",
"OESX","Orion Energy Systems, Inc.","0.7","$20.7M","2015","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/oesx",
"OEC","Orion Engineered Carbons S.A","25.78","$1.53B","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oec",
"ORN","Orion Group Holdings, Inc.","4.76","$137.88M","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/orn",
"ORIT","Oritani Financial Corp.","15.4","$700.59M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orit",
"IX","Orix Corp Ads","75.24","$19.29B","n/a","Finance","Diversified Financial Services","https://www.nasdaq.com/symbol/ix",
"ORA","Ormat Technologies, Inc.","52.42","$2.66B","2004","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ora",
"ORRF","Orrstown Financial Services Inc","18.44","$173.94M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix Medical Inc. ","50.22","$950.2M","1992","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ofix",
"KIDS","OrthoPediatrics Corp.","33.08","$480.87M","2017","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/kids",
"OSK","Oshkosh Corporation","62.77","$4.43B","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/osk",
"OSIS","OSI Systems, Inc.","72.54","$1.32B","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","13.5","$466.1M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/osir",
"OR","Osisko Gold Royalties Ltd","9.12","$1.43B","2016","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/or",
"OSMT","Osmotica Pharmaceuticals plc","8.07","$423.83M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/osmt",
"OSN","Ossen Innovation Co., Ltd.","1.3","$8.58M","2010","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","16.4166","$55.63M","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","1.9","$58.2M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/otic",
"OTTW","Ottawa Bancorp, Inc.","13.5","$45.7M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ottw",
"OTTR","Otter Tail Corporation","48.64","$1.93B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ottr",
"OUT","OUTFRONT Media Inc.","18.7","$2.61B","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/out",
"OTLK","Outlook Therapeutics, Inc.","0.61","$51.91M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/otlk",
"OTLKW","Outlook Therapeutics, Inc.","0.17","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/otlkw",
"OSG","Overseas Shipholding Group, Inc.","1.84","$155.64M","2015","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/osg",
"OSTK","Overstock.com, Inc.","14.26","$458.4M","2002","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/ostk",
"OVID","Ovid Therapeutics Inc.","2.96","$72.98M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ovid",
"OMI","Owens & Minor, Inc.","6.5","$404.75M","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/omi",
"OC","Owens Corning Inc","43.81","$4.79B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/oc",
"ORM","Owens Realty Mortgage, Inc.","19.45","$164.99M","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/orm",
"OI","Owens-Illinois, Inc.","17.8","$2.82B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/oi",
"OXBR","Oxbridge Re Holdings Limited","0.8","$4.59M","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","0.0061","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","13.47","$355.09M","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/oxfd",
"OXM","Oxford Industries, Inc.","73.63","$1.25B","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/oxm",
"OXLC","Oxford Lane Capital Corp.","9.93","$361.03M","2011","n/a","n/a","https://www.nasdaq.com/symbol/oxlc",
"OXLCM","Oxford Lane Capital Corp.","25.31","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxlcm",
"OXLCO","Oxford Lane Capital Corp.","25.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxlco",
"OXSQ","Oxford Square Capital Corp.","6.41","$310.88M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxsq",
"OXSQL","Oxford Square Capital Corp.","24.7552","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxsql",
